83
38
29
52
58
103
83
77
58
38
35
85
71
81
44
48
85
45
80
76
34
44
46
37
40
31
26
52
57
59
29
48
51
50
46
49
40
50
48
45
40
17
28
43
49
17
54
29
90
57
61
61
53
44
58
52
34
40
67
6
64
35
52
39
50
100
34
30
28
47
42
35
24
41
4
45
35
34
49
74
34
33
41
46
71
61
32
63
37
50
13
58
46
40
29
140
29
35
35
44
