47
33
32
37
55
35
39
38
27
14
38
27
42
38
40
44
34
36
25
36
31
63
32
77
61
53
28
32
51
21
19
28
74
35
45
61
29
54
38
53
32
26
51
14
59
45
48
20
29
63
15
45
43
36
42
57
39
32
44
50
42
55
31
45
37
41
30
25
52
32
43
64
37
40
70
44
31
29
53
36
59
81
47
38
45
22
47
54
46
37
72
28
51
29
30
44
52
39
15
38
