53
72
51
63
35
34
72
21
55
62
53
36
57
43
60
41
49
42
36
57
34
69
29
6
38
1
43
32
10
4
47
26
53
47
31
56
57
47
48
42
42
29
49
18
37
28
69
87
33
42
31
29
42
71
51
79
34
51
14
39
73
26
77
29
42
54
39
51
46
20
34
30
31
16
46
43
46
27
61
43
43
38
47
38
10
36
47
66
51
63
52
69
26
58
40
26
34
31
39
41
