177
61
19
39
1
49
6
79
45
47
33
17
46
133
73
49
25
31
22
85
49
55
165
23
37
46
65
25
29
45
37
47
51
16
29
41
69
39
78
141
9
69
63
65
55
21
52
43
45
53
43
12
59
61
85
29
119
69
165
28
4
135
41
26
47
101
21
81
9
51
83
67
7
29
3
19
9
33
50
53
53
75
74
91
15
29
75
99
37
37
11
45
43
63
55
51
17
38
107
49
