31
41
48
53
71
50
39
55
34
33
37
46
57
57
36
55
61
68
42
17
51
89
62
1
45
30
86
68
16
57
54
45
39
53
55
55
50
50
81
45
81
50
54
29
29
50
45
33
39
25
42
57
38
46
33
50
16
29
46
77
58
38
37
35
38
57
33
37
31
39
50
46
24
68
20
65
30
47
13
41
58
43
4
45
73
32
41
16
58
34
26
33
31
24
25
34
34
85
45
38
