91
120
15
53
65
76
104
71
67
59
72
59
127
71
74
63
79
48
78
100
95
71
50
126
59
21
77
103
100
83
9
37
42
58
58
44
74
67
60
95
54
25
50
92
76
16
103
52
91
115
32
85
73
105
77
39
73
84
72
109
106
93
6
81
56
50
111
19
79
43
69
91
98
38
65
107
16
3
59
71
19
57
48
47
61
97
53
79
18
54
81
97
74
78
89
71
91
65
53
107
