128
118
37
47
68
46
53
80
6
49
79
75
14
57
39
1
52
107
73
29
43
85
84
53
54
75
53
96
44
59
35
30
52
44
66
41
50
4
77
61
75
39
53
53
61
80
50
108
46
44
53
76
78
56
67
40
75
47
56
59
42
62
61
47
65
92
58
44
74
67
47
81
38
9
31
44
54
26
7
69
74
107
29
55
55
27
151
50
102
77
50
51
102
10
95
54
15
61
67
49
