92
63
6
4
73
127
114
108
151
25
106
89
97
83
26
38
66
113
76
102
108
81
51
126
129
103
64
102
118
89
84
47
31
88
126
105
147
46
13
62
52
63
115
3
45
111
107
137
63
120
78
86
8
132
77
151
151
81
137
85
56
85
83
98
147
84
88
87
94
79
151
151
60
12
110
14
130
96
151
151
95
76
101
151
60
136
59
103
91
106
106
151
106
85
33
131
97
151
1
2
